"Notes"	"County"	"County Code"	"Weekday"	"Weekday Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	% of Total Deaths
	"Lake County, IN"	"18089"	"Monday"	"2"	36	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0257%
	"Lake County, IN"	"18089"	"Tuesday"	"3"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0193%
	"Lake County, IN"	"18089"	"Wednesday"	"4"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0185%
	"Lake County, IN"	"18089"	"Thursday"	"5"	40	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0285%
	"Lake County, IN"	"18089"	"Friday"	"6"	50	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0357%
	"Lake County, IN"	"18089"	"Saturday"	"7"	39	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0278%
	"La Porte County, IN"	"18091"	"Sunday"	"1"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"La Porte County, IN"	"18091"	"Friday"	"6"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"La Porte County, IN"	"18091"	"Saturday"	"7"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
	"Madison County, IN"	"18095"	"Monday"	"2"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Madison County, IN"	"18095"	"Tuesday"	"3"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Madison County, IN"	"18095"	"Wednesday"	"4"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0143%
	"Madison County, IN"	"18095"	"Thursday"	"5"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Madison County, IN"	"18095"	"Friday"	"6"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Madison County, IN"	"18095"	"Saturday"	"7"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0150%
	"Marion County, IN"	"18097"	"Sunday"	"1"	131	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0935%
	"Marion County, IN"	"18097"	"Monday"	"2"	131	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0935%
	"Marion County, IN"	"18097"	"Tuesday"	"3"	132	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0942%
	"Marion County, IN"	"18097"	"Wednesday"	"4"	142	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1013%
	"Marion County, IN"	"18097"	"Thursday"	"5"	127	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0906%
	"Marion County, IN"	"18097"	"Friday"	"6"	162	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1156%
	"Marion County, IN"	"18097"	"Saturday"	"7"	137	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0977%
	"Monroe County, IN"	"18105"	"Monday"	"2"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Monroe County, IN"	"18105"	"Wednesday"	"4"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Monroe County, IN"	"18105"	"Thursday"	"5"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Monroe County, IN"	"18105"	"Friday"	"6"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Morgan County, IN"	"18109"	"Thursday"	"5"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Morgan County, IN"	"18109"	"Friday"	"6"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Morgan County, IN"	"18109"	"Saturday"	"7"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Porter County, IN"	"18127"	"Sunday"	"1"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
	"Porter County, IN"	"18127"	"Monday"	"2"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Porter County, IN"	"18127"	"Tuesday"	"3"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Porter County, IN"	"18127"	"Thursday"	"5"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Porter County, IN"	"18127"	"Saturday"	"7"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"St. Joseph County, IN"	"18141"	"Sunday"	"1"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"St. Joseph County, IN"	"18141"	"Monday"	"2"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0157%
	"St. Joseph County, IN"	"18141"	"Tuesday"	"3"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"St. Joseph County, IN"	"18141"	"Wednesday"	"4"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"St. Joseph County, IN"	"18141"	"Thursday"	"5"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"St. Joseph County, IN"	"18141"	"Friday"	"6"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0143%
	"St. Joseph County, IN"	"18141"	"Saturday"	"7"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0157%
	"Tippecanoe County, IN"	"18157"	"Sunday"	"1"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Tippecanoe County, IN"	"18157"	"Wednesday"	"4"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Tippecanoe County, IN"	"18157"	"Saturday"	"7"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Vanderburgh County, IN"	"18163"	"Sunday"	"1"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Vanderburgh County, IN"	"18163"	"Monday"	"2"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Vanderburgh County, IN"	"18163"	"Wednesday"	"4"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"Vanderburgh County, IN"	"18163"	"Thursday"	"5"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Vanderburgh County, IN"	"18163"	"Friday"	"6"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
	"Vanderburgh County, IN"	"18163"	"Saturday"	"7"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
	"Wayne County, IN"	"18177"	"Sunday"	"1"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"Wayne County, IN"	"18177"	"Monday"	"2"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Wayne County, IN"	"18177"	"Tuesday"	"3"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"Wayne County, IN"	"18177"	"Wednesday"	"4"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0150%
	"Wayne County, IN"	"18177"	"Thursday"	"5"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0164%
	"Wayne County, IN"	"18177"	"Friday"	"6"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Wayne County, IN"	"18177"	"Saturday"	"7"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0143%
	"Linn County, IA"	"19113"	"Tuesday"	"3"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Linn County, IA"	"19113"	"Wednesday"	"4"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Linn County, IA"	"19113"	"Thursday"	"5"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Linn County, IA"	"19113"	"Saturday"	"7"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Polk County, IA"	"19153"	"Sunday"	"1"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0185%
	"Polk County, IA"	"19153"	"Monday"	"2"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0171%
	"Polk County, IA"	"19153"	"Tuesday"	"3"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0143%
	"Polk County, IA"	"19153"	"Wednesday"	"4"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0193%
	"Polk County, IA"	"19153"	"Thursday"	"5"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0150%
	"Polk County, IA"	"19153"	"Friday"	"6"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Polk County, IA"	"19153"	"Saturday"	"7"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Scott County, IA"	"19163"	"Tuesday"	"3"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Johnson County, KS"	"20091"	"Sunday"	"1"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Johnson County, KS"	"20091"	"Monday"	"2"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"Johnson County, KS"	"20091"	"Tuesday"	"3"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"Johnson County, KS"	"20091"	"Wednesday"	"4"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Johnson County, KS"	"20091"	"Thursday"	"5"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Johnson County, KS"	"20091"	"Friday"	"6"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"Johnson County, KS"	"20091"	"Saturday"	"7"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0164%
	"Sedgwick County, KS"	"20173"	"Sunday"	"1"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0143%
	"Sedgwick County, KS"	"20173"	"Monday"	"2"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0193%
	"Sedgwick County, KS"	"20173"	"Tuesday"	"3"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0214%
	"Sedgwick County, KS"	"20173"	"Wednesday"	"4"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0235%
	"Sedgwick County, KS"	"20173"	"Thursday"	"5"	39	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0278%
	"Sedgwick County, KS"	"20173"	"Friday"	"6"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0193%
	"Sedgwick County, KS"	"20173"	"Saturday"	"7"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0235%
	"Shawnee County, KS"	"20177"	"Monday"	"2"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Shawnee County, KS"	"20177"	"Tuesday"	"3"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Wyandotte County, KS"	"20209"	"Saturday"	"7"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Boone County, KY"	"21015"	"Sunday"	"1"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Boone County, KY"	"21015"	"Tuesday"	"3"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Boone County, KY"	"21015"	"Wednesday"	"4"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Boone County, KY"	"21015"	"Friday"	"6"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Boone County, KY"	"21015"	"Saturday"	"7"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"Boyd County, KY"	"21019"	"Sunday"	"1"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Boyd County, KY"	"21019"	"Wednesday"	"4"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Boyd County, KY"	"21019"	"Thursday"	"5"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Boyd County, KY"	"21019"	"Saturday"	"7"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0143%
	"Bullitt County, KY"	"21029"	"Tuesday"	"3"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Bullitt County, KY"	"21029"	"Wednesday"	"4"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
	"Bullitt County, KY"	"21029"	"Saturday"	"7"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Campbell County, KY"	"21037"	"Sunday"	"1"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
	"Campbell County, KY"	"21037"	"Monday"	"2"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Campbell County, KY"	"21037"	"Tuesday"	"3"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Campbell County, KY"	"21037"	"Wednesday"	"4"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Campbell County, KY"	"21037"	"Thursday"	"5"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Campbell County, KY"	"21037"	"Friday"	"6"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
	"Campbell County, KY"	"21037"	"Saturday"	"7"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
	"Clark County, KY"	"21049"	"Wednesday"	"4"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Fayette County, KY"	"21067"	"Sunday"	"1"	36	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0257%
	"Fayette County, KY"	"21067"	"Monday"	"2"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0207%
	"Fayette County, KY"	"21067"	"Tuesday"	"3"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0235%
	"Fayette County, KY"	"21067"	"Wednesday"	"4"	40	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0285%
	"Fayette County, KY"	"21067"	"Thursday"	"5"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Fayette County, KY"	"21067"	"Friday"	"6"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0157%
	"Fayette County, KY"	"21067"	"Saturday"	"7"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0207%
	"Floyd County, KY"	"21071"	"Tuesday"	"3"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Floyd County, KY"	"21071"	"Thursday"	"5"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Floyd County, KY"	"21071"	"Saturday"	"7"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Hardin County, KY"	"21093"	"Wednesday"	"4"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Jefferson County, KY"	"21111"	"Sunday"	"1"	145	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1035%
	"Jefferson County, KY"	"21111"	"Monday"	"2"	121	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0863%
	"Jefferson County, KY"	"21111"	"Tuesday"	"3"	132	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0942%
