,latitude,longitude,ch4,time
3042,-13.65,-128.03,1868.63,1562824396.0
3043,-12.83,-124.6,1841.16,1562824398.0
3044,-12.58,-125.59,1850.8,1562824405.0
3045,-12.71,-128.23,1855.01,1562824412.0
3046,-10.69,-120.15,1849.58,1562824416.0
3047,-11.64,-125.8,1880.34,1562824421.0
3048,-11.77,-128.43,1862.36,1562824428.0
3049,-10.37,-124.71,1887.06,1562824438.0
3050,-10.01,-125.24,1884.11,1562824446.0
3051,-9.8,-124.39,1849.48,1562824446.0
3052,-9.69,-123.97,1858.47,1562824447.0
3053,-9.22,-122.18,1861.67,1562824447.0
3054,-9.54,-125.35,1868.03,1562824454.0
3055,-9.43,-124.93,1859.94,1562824454.0
3056,-9.22,-124.08,1855.67,1562824455.0
3057,-8.99,-123.21,1862.18,1562824455.0
3058,-8.34,-120.72,1844.03,1562824456.0
3059,-9.07,-125.46,1852.51,1562824462.0
3060,-8.96,-125.03,1841.94,1562824462.0
3061,-8.28,-122.4,1842.8,1562824463.0
3062,-7.88,-120.83,1845.98,1562824464.0
3063,-8.16,-123.86,1838.38,1562824471.0
3064,-8.05,-123.43,1845.75,1562824471.0
3065,-7.93,-122.98,1845.99,1562824471.0
3066,-7.81,-122.51,1843.89,1562824471.0
3067,-7.55,-121.5,1835.89,1562824472.0
3068,-8.02,-125.24,1856.61,1562824478.0
3069,-7.91,-124.82,1845.43,1562824478.0
3070,-7.34,-122.62,1843.09,1562824479.0
3071,-7.22,-122.13,1828.3,1562824480.0
3072,-7.55,-125.35,1866.51,1562824486.0
3073,-7.44,-124.93,1844.84,1562824486.0
3074,-6.87,-122.73,1836.76,1562824487.0
3075,-6.61,-121.72,1839.87,1562824488.0
3076,-7.3,-126.31,1848.82,1562824494.0
3077,-7.19,-125.88,1837.23,1562824494.0
3078,-7.08,-125.46,1839.37,1562824494.0
3079,-6.97,-125.04,1858.78,1562824494.0
3080,-6.94,-126.85,1832.62,1562824501.0
3081,-5.99,-127.06,1853.76,1562824517.0
3082,-5.88,-126.62,1830.61,1562824518.0
3083,-5.67,-125.77,1830.14,1562824518.0
3084,-6.14,-129.64,1851.91,1562824524.0
3085,-6.0,-129.08,1854.0,1562824525.0
3086,-5.87,-128.56,1854.41,1562824525.0
3087,-5.64,-127.61,1842.66,1562824525.0
3088,-5.2,-125.88,1835.42,1562824526.0
3089,-5.67,-129.74,1827.41,1562824532.0
3090,-5.28,-128.18,1846.57,1562824533.0
3091,-5.17,-127.71,1829.91,1562824533.0
3092,-4.94,-126.83,1857.58,1562824534.0
3093,-4.83,-126.4,1835.28,1562824534.0
3094,-4.73,-125.98,1825.88,1562824534.0
3095,-4.51,-125.15,1838.49,1562824535.0
3096,-5.2,-129.84,1837.92,1562824540.0
3097,-4.93,-128.77,1836.43,1562824541.0
3098,-4.81,-128.28,1835.85,1562824541.0
3099,-4.47,-126.94,1841.98,1562824542.0
3100,-4.34,-128.39,1844.91,1562824549.0
3101,-3.89,-126.61,1851.39,1562824550.0
3102,-3.78,-126.19,1835.17,1562824550.0
3103,-3.64,-127.58,1831.04,1562824557.0
3104,-3.42,-126.72,1849.4,1562824558.0
3105,-3.31,-126.3,1848.53,1562824558.0
3106,-2.25,-122.14,1840.89,1562824560.0
3107,-3.65,-129.6,1838.87,1562824565.0
3108,-3.4,-128.59,1831.7,1562824565.0
3109,-3.17,-127.68,1830.82,1562824565.0
3110,-2.95,-126.82,1831.97,1562824566.0
3111,-2.84,-126.4,1851.89,1562824566.0
3112,-2.74,-125.99,1833.38,1562824566.0
3113,-2.63,-125.57,1829.79,1562824567.0
3114,-2.52,-125.14,1851.66,1562824567.0
3115,-2.05,-123.31,1851.34,1562824568.0
3116,-1.78,-122.24,1860.38,1562824568.0
3117,-3.32,-130.25,1844.04,1562824572.0
3118,-2.7,-127.79,1839.0,1562824573.0
3119,-2.59,-127.35,1848.85,1562824574.0
3120,-2.16,-125.67,1825.46,1562824575.0
3121,-1.94,-124.82,1841.24,1562824575.0
3122,-1.45,-122.9,1835.57,1562824576.0
3123,-1.31,-122.35,1830.91,1562824576.0
3124,-2.58,-129.29,1847.3,1562824581.0
3125,-2.46,-128.8,1832.31,1562824581.0
3126,-2.34,-128.34,1835.62,1562824581.0
3127,-1.9,-126.61,1819.1,1562824582.0
3128,-1.58,-125.35,1824.24,1562824583.0
3129,-1.35,-124.47,1839.23,1562824583.0
3130,-1.23,-124.01,1827.24,1562824583.0
3131,-0.98,-123.01,1835.01,1562824584.0
3132,-2.11,-129.39,1854.02,1562824589.0
3133,-1.99,-128.91,1823.88,1562824589.0
3134,-1.54,-127.14,1839.11,1562824590.0
3135,-1.21,-125.88,1824.89,1562824591.0
3136,-1.11,-125.46,1820.96,1562824591.0
3137,-1.29,-128.1,1823.25,1562824597.0
3138,-1.18,-127.67,1829.59,1562824598.0
3139,-0.96,-126.82,1821.96,1562824598.0
3140,-0.85,-126.41,1826.82,1562824598.0
3141,-0.63,-125.56,1823.18,1562824599.0
3142,-0.29,-124.22,1835.92,1562824599.0
3143,-0.17,-123.74,1829.58,1562824600.0
3144,-0.04,-123.22,1822.85,1562824600.0
3145,-1.44,-130.67,1826.96,1562824604.0
3146,-0.6,-127.35,1840.24,1562824606.0
3147,-0.49,-126.93,1838.78,1562824606.0
3148,-0.38,-126.51,1846.36,1562824606.0
3149,-0.05,-125.24,1817.57,1562824607.0
3150,-0.96,-130.77,1836.99,1562824612.0
3151,-0.83,-130.22,1854.41,1562824613.0
3152,0.2,-126.2,1823.61,1562824615.0
3153,-0.36,-130.32,1837.92,1562824621.0
3154,0.35,-127.56,1848.06,1562824622.0
3155,0.11,-130.43,1840.73,1562824629.0
3156,0.71,-128.09,1835.05,1562824630.0
3157,0.82,-127.66,1838.09,1562824630.0
3158,1.14,-126.41,1820.49,1562824631.0
3159,0.58,-130.53,1851.82,1562824637.0
3160,0.71,-130.02,1839.74,1562824637.0
3161,0.84,-129.53,1841.14,1562824637.0
3162,0.96,-129.07,1836.15,1562824637.0
3163,1.18,-130.12,1846.57,1562824645.0
3164,1.31,-129.64,1827.76,1562824645.0
3165,1.53,-130.74,1832.33,1562824653.0
3166,2.8,-131.61,1846.82,1562824676.0
3167,18.23,-131.68,1847.51,1562824926.0
3168,19.71,-127.54,1851.92,1562824936.0
3169,18.94,-132.81,1866.99,1562824941.0
3170,19.06,-132.36,1856.18,1562824942.0
3171,19.17,-131.91,1863.58,1562824942.0
3172,19.61,-130.14,1861.54,1562824943.0
3173,20.31,-127.05,1846.76,1562824944.0
3174,19.41,-132.93,1841.27,1562824949.0
3175,19.64,-132.03,1869.42,1562824950.0
3176,20.55,-130.36,1846.92,1562824959.0
3177,20.66,-129.9,1837.25,1562824959.0
3178,20.82,-133.29,1821.98,1562824973.0
3179,20.9,-134.9,1831.81,1562824981.0
3180,21.23,-135.57,1853.67,1562824989.0
3181,21.37,-135.02,1837.54,1562824989.0
3182,22.57,-134.26,1866.25,1562825005.0
3183,22.69,-133.78,1852.25,1562825005.0
3184,22.91,-134.88,1873.93,1562825013.0
3185,23.28,-133.43,1842.75,1562825014.0
3186,23.4,-132.97,1853.66,1562825014.0
3187,23.51,-132.52,1865.89,1562825014.0
3188,22.94,-136.68,1863.4,1562825020.0
3189,23.1,-136.09,1863.1,1562825021.0
3190,27.13,-137.93,1848.41,1562825092.0
3191,27.3,-137.32,1855.24,1562825093.0
3192,27.6,-138.07,1844.22,1562825100.0
3193,27.76,-137.46,1860.41,1562825101.0
3194,27.91,-136.88,1861.13,1562825101.0
3195,28.05,-136.34,1830.83,1562825101.0
3196,28.19,-135.82,1852.96,1562825101.0
3197,28.23,-137.6,1819.55,1562825109.0
3198,28.38,-137.02,1845.38,1562825109.0
3199,28.65,-135.96,1827.74,1562825109.0
3200,29.02,-134.48,1862.75,1562825110.0
3201,28.85,-137.17,1837.31,1562825117.0
3202,28.99,-136.62,1850.33,1562825117.0
3203,29.6,-134.13,1869.83,1562825118.0
3204,30.05,-132.18,1870.53,1562825119.0
3205,29.84,-135.23,1848.7,1562825126.0
3206,30.42,-134.87,1822.99,1562825134.0
3207,30.09,-138.19,1830.98,1562825141.0
3208,30.55,-138.34,1840.55,1562825149.0
3209,30.71,-137.75,1819.97,1562825149.0
3210,30.85,-137.19,1820.42,1562825149.0
3211,31.12,-136.14,1843.05,1562825149.0
3212,30.85,-139.12,1811.07,1562825156.0
3213,31.45,-136.8,1828.71,1562825157.0
3214,31.83,-135.28,1828.63,1562825158.0
3215,31.31,-139.27,1832.45,1562825164.0
3216,31.48,-138.64,1808.96,1562825165.0
3217,32.29,-135.42,1810.78,1562825166.0
3218,32.64,-133.94,1819.66,1562825167.0
3219,32.75,-133.43,1816.16,1562825167.0
3220,31.78,-139.43,1811.72,1562825172.0
3221,31.95,-138.79,1806.0,1562825173.0
3222,32.25,-137.63,1801.59,1562825173.0
3223,32.52,-136.56,1823.07,1562825173.0
3224,32.88,-135.06,1847.02,1562825174.0
3225,32.99,-134.56,1842.31,1562825174.0
3226,33.22,-133.56,1819.5,1562825175.0
3227,33.8,-130.74,1819.26,1562825176.0
3228,33.23,-135.69,1833.53,1562825182.0
3229,33.46,-134.7,1821.68,1562825182.0
3230,33.8,-133.17,1829.49,1562825183.0
3231,33.57,-136.34,1806.32,1562825190.0
3232,34.27,-133.3,1818.72,1562825191.0
3233,34.38,-132.75,1829.13,1562825191.0
3234,34.51,-134.46,1823.78,1562825199.0
3235,35.08,-131.72,1837.53,1562825200.0
3236,34.51,-136.63,1827.86,1562825206.0
3237,35.43,-132.43,1844.5,1562825207.0
3238,35.67,-131.2,1845.3,1562825208.0
3239,34.85,-137.3,1833.97,1562825213.0
3240,36.25,-133.26,1819.36,1562825223.0
3241,37.2,-130.85,1829.45,1562825232.0
3242,37.19,-133.52,1817.74,1562825239.0
3243,47.79,-137.51,1853.86,1562825423.0
3244,48.01,-138.96,1865.59,1562825431.0
3245,48.25,-137.68,1877.74,1562825431.0
3246,48.84,-137.18,1855.02,1562825439.0
3247,56.71,-148.14,1846.34,1562825597.0
3248,63.87,-145.74,1896.97,1562825703.0
3249,62.9,-153.4,1870.0,1562825709.0
3250,63.3,-151.59,1853.7,1562825710.0
3251,63.66,-149.8,1879.86,1562825710.0
3252,64.0,-147.99,1854.71,1562825711.0
3253,64.16,-147.05,1862.12,1562825711.0
3254,63.54,-152.93,1880.56,1562825717.0
3255,64.44,-148.37,1839.01,1562825719.0
3256,63.29,-156.26,1886.05,1562825725.0
3257,63.54,-155.28,1857.22,1562825725.0
3258,63.97,-153.38,1862.18,1562825725.0
3259,64.17,-152.46,1892.23,1562825726.0
3260,64.54,-150.63,1878.48,1562825726.0
3261,64.72,-149.7,1859.05,1562825726.0
3262,65.06,-147.8,1855.57,1562825727.0
3263,63.72,-156.77,1881.03,1562825733.0
3264,63.96,-155.77,1864.32,1562825733.0
3265,64.19,-154.8,1869.34,1562825733.0
3266,64.41,-153.85,1885.49,1562825733.0
3267,64.8,-151.99,1880.92,1562825734.0
3268,64.98,-151.06,1882.18,1562825734.0
3269,63.57,-159.44,1918.34,1562825740.0
3270,63.87,-158.34,1864.55,1562825741.0
3271,64.39,-156.27,1871.93,1562825741.0
3272,64.62,-155.29,1852.2,1562825741.0
3273,65.24,-152.45,1883.34,1562825742.0
3274,65.42,-151.51,1837.89,1562825742.0
3275,63.99,-160.0,1867.61,1562825748.0
3276,64.29,-158.88,1842.71,1562825749.0
3277,64.56,-157.82,1876.19,1562825749.0
3278,64.81,-156.8,1870.86,1562825749.0
3279,65.05,-155.8,1859.81,1562825749.0
3280,65.47,-153.88,1849.85,1562825750.0
3281,65.67,-152.92,1842.13,1562825750.0
3282,66.56,-147.97,1850.83,1562825751.0
3283,64.7,-159.44,1864.92,1562825757.0
3284,65.7,-155.35,1835.71,1562825757.0
3285,65.91,-154.38,1848.97,1562825758.0
3286,66.3,-152.44,1880.64,1562825758.0
3287,65.66,-157.89,1854.37,1562825765.0
3288,65.9,-156.87,1839.41,1562825765.0
3289,66.12,-155.88,1863.14,1562825765.0
3290,66.34,-154.9,1852.73,1562825766.0
3291,66.54,-153.92,1840.14,1562825766.0
3292,66.74,-152.94,1863.56,1562825766.0
3293,66.92,-151.94,1832.6,1562825766.0
3294,67.11,-150.93,1829.12,1562825767.0
3295,65.22,-161.76,1884.96,1562825772.0
3296,65.53,-160.61,1893.14,1562825773.0
3297,66.08,-158.46,1870.18,1562825773.0
3298,66.32,-157.43,1856.96,1562825773.0
3299,66.77,-155.43,1856.39,1562825774.0
3300,66.97,-154.44,1857.13,1562825774.0
3301,67.36,-152.44,1845.41,1562825774.0
3302,67.9,-149.25,1874.5,1562825775.0
3303,65.62,-162.39,1882.49,1562825780.0
3304,66.23,-160.12,1873.8,1562825781.0
3305,66.49,-159.05,1870.03,1562825781.0
3306,66.74,-158.01,1863.23,1562825781.0
3307,67.4,-154.98,1853.89,1562825782.0
3308,67.8,-152.95,1844.27,1562825782.0
3309,68.52,-148.55,1880.98,1562825783.0
3310,66.02,-163.03,1847.32,1562825788.0
3311,66.91,-159.66,1881.81,1562825789.0
3312,67.16,-158.61,1870.56,1562825789.0
3313,67.4,-157.58,1837.2,1562825789.0
3314,68.97,-149.0,1844.6,1562825791.0
3315,67.05,-161.38,1884.22,1562825797.0
3316,67.32,-160.29,1862.92,1562825797.0
3317,67.58,-159.23,1866.84,1562825797.0
3318,68.86,-152.94,1875.77,1562825799.0
3319,69.41,-149.47,1851.23,1562825799.0
3320,67.45,-162.04,1871.63,1562825805.0
3321,67.73,-160.94,1869.84,1562825805.0
3322,67.99,-159.87,1844.69,1562825805.0
3323,67.86,-162.73,1853.47,1562825813.0
3324,69.52,-155.18,1865.68,1562825814.0
3325,69.72,-154.07,1908.29,1562825815.0
3326,70.8,-157.08,1881.84,1562825838.0
3327,79.67,105.35,1837.97,1562826222.0
3328,79.42,103.11,1902.78,1562826230.0
3329,79.85,98.04,1858.0,1562826239.0
3330,73.73,88.7,1840.14,1562826333.0
3331,73.05,88.82,1815.87,1562826341.0
3332,73.34,85.13,1917.01,1562826349.0
3333,73.63,83.85,1923.22,1562826349.0
3334,73.53,81.53,1943.7,1562826358.0
3335,71.73,78.97,1873.88,1562826389.0
3336,71.7,65.94,1855.81,1562826423.0
3337,58.0,64.78,1879.36,1562826637.0
3338,58.49,59.5,1865.38,1562826646.0
3339,57.62,61.56,1877.08,1562826653.0
3340,58.29,57.63,1875.13,1562826655.0
3341,56.85,62.88,1869.69,1562826661.0
3342,57.17,61.25,1911.28,1562826661.0
3343,57.95,56.56,1846.52,1562826663.0
3344,56.41,62.55,1853.31,1562826669.0
3345,55.51,61.92,1901.2,1562826685.0
3346,55.37,60.05,1895.67,1562826693.0
3347,56.44,53.13,1877.44,1562826695.0
3348,54.62,61.31,1876.82,1562826701.0
3349,54.78,60.53,1874.57,1562826701.0
3350,55.66,55.33,1924.62,1562826703.0
3351,55.98,52.92,1884.71,1562826703.0
3352,54.17,61.02,1879.03,1562826709.0
3353,54.32,60.24,1887.62,1562826709.0
3354,55.2,55.1,1906.0,1562826711.0
3355,55.31,54.34,1896.47,1562826711.0
3356,55.41,53.55,1896.74,1562826711.0
3357,54.02,59.22,1906.99,1562826717.0
3358,54.28,57.77,1924.56,1562826718.0
3359,54.63,55.61,1890.01,1562826719.0
3360,54.74,54.87,1907.2,1562826719.0
3361,54.95,53.34,1905.02,1562826719.0
3362,55.16,51.66,1857.45,1562826720.0
3363,53.56,58.95,1914.32,1562826725.0
3364,54.38,53.9,1899.9,1562826727.0
3365,54.59,52.32,1864.86,1562826727.0
3366,53.37,57.27,1878.53,1562826734.0
3367,53.48,56.57,1888.43,1562826734.0
3368,53.6,55.86,1890.69,1562826734.0
3369,54.24,51.29,1890.41,1562826736.0
3370,52.91,57.02,1862.78,1562826742.0
3371,52.45,56.78,1865.71,1562826750.0
3372,50.04,56.31,1907.18,1562826790.0
3373,48.87,57.2,1937.55,1562826805.0
3374,49.24,55.22,1908.82,1562826806.0
3375,48.78,55.01,1930.24,1562826814.0
3376,48.93,50.91,1901.61,1562826823.0
3377,47.06,58.67,1927.69,1562826829.0
3378,48.07,53.35,1908.69,1562826830.0
3379,48.17,52.72,1914.31,1562826831.0
3380,46.42,59.22,1916.39,1562826836.0
3381,46.6,58.44,1924.47,1562826837.0
3382,47.4,54.41,1919.64,1562826838.0
3383,47.51,53.79,1914.15,1562826838.0
3384,47.71,52.54,1899.37,1562826839.0
3385,47.81,51.9,1906.14,1562826839.0
3386,46.59,56.11,1913.19,1562826845.0
3387,46.83,54.83,1903.98,1562826846.0
3388,46.94,54.21,1924.83,1562826846.0
3389,47.15,52.98,1921.81,1562826846.0
3390,47.35,51.73,1896.13,1562826847.0
3391,47.44,51.08,1894.07,1562826847.0
3392,45.99,56.56,1925.75,1562826853.0
3393,46.13,55.9,1944.45,1562826853.0
3394,46.37,54.63,1934.82,1562826854.0
3395,47.08,50.25,1917.26,1562826855.0
3396,45.79,55.06,1918.27,1562826861.0
3397,45.91,54.44,1915.18,1562826862.0
3398,46.02,53.83,1909.86,1562826862.0
3399,46.71,49.41,1879.34,1562826863.0
3400,45.08,56.15,1922.61,1562826869.0
3401,45.21,55.49,1913.53,1562826869.0
3402,45.66,53.04,1914.07,1562826870.0
3403,44.75,55.29,1940.97,1562826877.0
3404,44.87,54.67,1918.36,1562826877.0
3405,45.3,52.26,1889.06,1562826878.0
3406,45.87,48.4,1886.01,1562826880.0
3407,44.41,54.47,1934.26,1562826885.0
3408,44.52,53.87,1922.58,1562826886.0
3409,44.63,53.27,1921.05,1562826886.0
3410,44.73,52.68,1919.01,1562826886.0
3411,44.83,52.09,1914.82,1562826886.0
3412,45.21,49.62,1852.2,1562826887.0
3413,45.31,48.96,1852.98,1562826887.0
3414,43.41,56.91,1930.86,1562826893.0
3415,43.95,54.28,1932.22,1562826893.0
3416,44.27,52.5,1916.39,1562826894.0
3417,44.56,50.72,1868.48,1562826895.0
3418,43.6,53.5,1942.1,1562826902.0
3419,44.19,49.95,1860.39,1562826903.0
3420,43.24,52.74,1932.28,1562826910.0
3421,43.44,51.58,1917.65,1562826910.0
3422,43.72,49.8,1870.83,1562826911.0
3423,42.18,55.61,1959.43,1562826917.0
3424,43.35,49.03,1887.0,1562826919.0
3425,43.63,46.98,1870.88,1562826920.0
3426,42.79,49.5,1894.23,1562826927.0
3427,42.88,48.88,1889.63,1562826927.0
3428,43.17,46.85,1889.43,1562826928.0
3429,43.27,46.08,1901.13,1562826928.0
3430,41.75,52.79,1912.99,1562826934.0
3431,42.23,49.94,1879.64,1562826935.0
3432,42.6,47.43,1889.51,1562826936.0
3433,40.65,55.71,1944.21,1562826941.0
3434,40.94,54.4,1923.75,1562826941.0
3435,41.28,52.62,1917.14,1562826942.0
3436,42.04,47.96,1921.07,1562826943.0
3437,40.34,54.85,1947.08,1562826949.0
3438,41.02,51.33,1886.24,1562826950.0
3439,41.48,48.45,1913.44,1562826951.0
3440,39.27,55.15,1942.46,1562826965.0
3441,39.89,52.12,1919.59,1562826966.0
3442,39.63,50.85,1907.07,1562826974.0
3443,39.81,49.76,1912.14,1562826975.0
3444,38.49,54.13,1946.99,1562826981.0
3445,38.96,51.79,1913.34,1562826982.0
3446,39.06,51.24,1936.06,1562826982.0
3447,39.16,50.7,1931.83,1562826982.0
3448,38.79,50.01,1901.44,1562826990.0
3449,38.23,50.39,1908.21,1562826998.0
3450,38.41,49.32,1913.21,1562826999.0
3451,31.69,48.41,1949.32,1562827110.0
3452,30.94,49.78,1915.04,1562827117.0
3453,31.47,43.88,1944.26,1562827128.0
3454,30.72,45.5,1933.46,1562827135.0
3455,30.26,45.39,1928.43,1562827143.0
3456,29.87,44.73,1922.1,1562827151.0
3457,29.5,44.05,1941.17,1562827160.0
3458,28.76,45.55,1910.32,1562827167.0
3459,29.03,43.94,1923.15,1562827168.0
3460,29.12,43.34,1917.61,1562827168.0
3461,28.12,46.42,1911.64,1562827175.0
3462,28.29,45.43,1914.73,1562827175.0
3463,28.65,43.23,1912.91,1562827176.0
3464,28.75,42.59,1917.76,1562827176.0
3465,27.48,47.25,1899.31,1562827182.0
3466,27.57,46.77,1895.24,1562827182.0
3467,27.65,46.3,1916.78,1562827183.0
3468,27.74,45.81,1933.93,1562827183.0
3469,27.91,44.81,1915.2,1562827183.0
3470,28.0,44.27,1902.67,1562827183.0
3471,28.18,43.12,1883.15,1562827184.0
3472,28.28,42.49,1892.41,1562827184.0
3473,26.53,49.59,1924.15,1562827189.0
3474,26.64,49.07,1922.04,1562827189.0
3475,26.74,48.57,1892.52,1562827189.0
3476,26.83,48.08,1897.52,1562827190.0
3477,26.92,47.6,1890.29,1562827190.0
3478,27.01,47.12,1906.96,1562827190.0
3479,27.1,46.65,1918.46,1562827190.0
3480,27.18,46.18,1925.01,1562827191.0
3481,27.27,45.69,1916.78,1562827191.0
3482,27.35,45.2,1901.74,1562827191.0
3483,27.53,44.16,1900.45,1562827191.0
3484,27.71,43.02,1864.42,1562827192.0
3485,27.81,42.38,1890.08,1562827192.0
3486,26.17,48.94,1895.4,1562827197.0
3487,26.27,48.44,1896.48,1562827197.0
3488,26.36,47.95,1901.53,1562827198.0
3489,26.45,47.47,1919.72,1562827198.0
3490,26.63,46.53,1894.67,1562827198.0
3491,26.71,46.06,1914.4,1562827199.0
3492,26.8,45.57,1895.02,1562827199.0
3493,26.97,44.58,1894.56,1562827199.0
3494,27.06,44.05,1894.34,1562827199.0
3495,27.15,43.5,1902.21,1562827200.0
3496,27.25,42.91,1893.43,1562827200.0
3497,25.59,49.32,1921.42,1562827205.0
3498,25.99,47.35,1917.31,1562827206.0
3499,26.16,46.41,1924.96,1562827206.0
3500,26.25,45.94,1914.09,1562827207.0
3501,26.33,45.46,1899.84,1562827207.0
3502,26.42,44.97,1926.21,1562827207.0
3503,26.59,43.94,1919.68,1562827207.0
3504,25.13,49.19,1921.35,1562827213.0
3505,25.43,47.7,1909.46,1562827214.0
3506,25.6,46.75,1914.89,1562827214.0
3507,25.69,46.29,1912.9,1562827214.0
3508,25.78,45.82,1907.08,1562827215.0
3509,25.86,45.34,1891.38,1562827215.0
3510,24.55,49.59,1920.05,1562827221.0
3511,24.76,48.55,1898.34,1562827221.0
3512,24.86,48.05,1889.08,1562827221.0
3513,25.14,46.63,1900.1,1562827222.0
3514,25.22,46.17,1894.71,1562827222.0
3515,24.08,49.46,1913.7,1562827229.0
3516,24.3,48.42,1894.04,1562827229.0
3517,24.39,47.93,1889.36,1562827229.0
3518,24.49,47.45,1879.44,1562827230.0
3519,24.67,46.51,1885.6,1562827230.0
3520,24.75,46.05,1882.94,1562827230.0
3521,24.84,45.58,1891.89,1562827231.0
3522,23.61,49.33,1924.06,1562827237.0
3523,24.11,46.85,1902.91,1562827238.0
3524,24.2,46.39,1883.72,1562827238.0
3525,23.26,48.67,1912.12,1562827245.0
3526,23.36,48.16,1907.92,1562827245.0
3527,23.55,47.2,1898.69,1562827246.0
3528,23.64,46.73,1908.98,1562827246.0
3529,23.73,46.27,1899.65,1562827246.0
3530,22.79,48.54,1921.08,1562827253.0
3531,22.99,47.55,1893.89,1562827253.0
3532,23.26,46.15,1909.12,1562827254.0
3533,22.32,48.42,1912.95,1562827261.0
3534,22.52,47.43,1903.09,1562827261.0
3535,22.05,47.3,1928.91,1562827269.0
3536,22.14,46.83,1922.41,1562827270.0
3537,9.65,45.24,1874.94,1562827477.0
3538,9.27,44.66,1881.69,1562827485.0
3539,9.45,43.76,1881.82,1562827486.0
3540,8.89,44.09,1872.39,1562827493.0
3541,4.21,37.86,1881.2,1562827592.0
3542,3.64,38.28,1875.43,1562827600.0
3543,1.48,39.27,1870.8,1562827631.0
3544,1.97,36.78,1868.04,1562827632.0
3545,1.39,37.23,1856.17,1562827640.0
3546,0.81,37.65,1868.56,1562827648.0
3547,0.92,37.13,1881.93,1562827648.0
3548,1.03,36.57,1854.68,1562827648.0
3549,-1.38,43.79,1828.7,1562827661.0
3550,-1.74,43.17,1842.11,1562827669.0
3551,-1.65,42.68,1837.13,1562827669.0
3552,-2.9,44.04,1834.49,1562827684.0
3553,-2.79,43.48,1843.83,1562827685.0
3554,-2.68,42.96,1850.73,1562827685.0
3555,-2.41,41.55,1849.71,1562827685.0
3556,-3.37,43.93,1848.08,1562827692.0
3557,-3.26,43.38,1838.94,1562827693.0
3558,-2.96,41.89,1853.6,1562827693.0
3559,-2.88,41.44,1827.66,1562827693.0
3560,-3.84,43.83,1851.66,1562827700.0
3561,-3.73,43.27,1853.22,1562827701.0
3562,-3.62,42.75,1844.48,1562827701.0
3563,-4.31,43.73,1853.83,1562827708.0
3564,-4.2,43.17,1849.36,1562827709.0
3565,-3.91,41.69,1837.39,1562827709.0
3566,-4.47,42.05,1859.06,1562827717.0
3567,-4.38,41.58,1837.31,1562827717.0
3568,-5.14,42.96,1854.4,1562827725.0
3569,-4.85,41.48,1834.25,1562827725.0
3570,-5.72,43.42,1858.69,1562827732.0
3571,-5.41,41.84,1844.26,1562827733.0
3572,-6.19,43.32,1861.22,1562827740.0
3573,-6.08,42.76,1834.13,1562827741.0
3574,-5.98,42.24,1835.38,1562827741.0
3575,-5.79,41.27,1848.44,1562827741.0
3576,-6.45,42.13,1848.73,1562827749.0
3577,-5.76,38.56,1844.46,1562827751.0
3578,-5.07,35.18,1852.52,1562827752.0
3579,-6.92,42.03,1847.34,1562827757.0
3580,-6.82,41.53,1847.84,1562827757.0
3581,-6.73,41.06,1839.29,1562827757.0
3582,-6.47,39.73,1852.23,1562827758.0
3583,-6.14,38.02,1871.92,1562827759.0
3584,-5.54,35.07,1865.62,1562827760.0
3585,-7.39,41.93,1839.74,1562827765.0
3586,-7.29,41.43,1847.92,1562827765.0
3587,-6.78,38.77,1846.31,1562827766.0
3588,-6.7,38.35,1854.64,1562827767.0
3589,-6.61,37.91,1866.44,1562827767.0
3590,-6.34,36.54,1878.41,1562827767.0
3591,-6.24,36.05,1870.03,1562827768.0
3592,-6.13,35.53,1870.9,1562827768.0
3593,-6.01,34.96,1887.7,1562827768.0
3594,-8.07,42.91,1838.71,1562827772.0
3595,-7.08,37.81,1868.15,1562827775.0
3596,-6.81,36.43,1879.31,1562827775.0
3597,-6.71,35.94,1908.85,1562827776.0
3598,-6.6,35.42,1896.0,1562827776.0
3599,-6.48,34.85,1872.15,1562827776.0
3600,-8.43,42.25,1865.37,1562827781.0
3601,-7.47,37.26,1868.07,1562827783.0
3602,-7.28,36.33,1855.23,1562827783.0
3603,-7.18,35.83,1867.02,1562827784.0
3604,-7.07,35.31,1877.79,1562827784.0
3605,-8.61,40.65,1845.77,1562827789.0
3606,-8.36,39.31,1853.99,1562827790.0
3607,-8.27,38.88,1864.96,1562827790.0
3608,-7.65,35.72,1869.7,1562827792.0
3609,-7.42,34.63,1863.28,1562827792.0
3610,-9.27,41.52,1843.16,1562827797.0
3611,-8.91,39.64,1861.72,1562827798.0
3612,-8.75,38.78,1865.35,1562827798.0
3613,-8.66,38.35,1874.73,1562827798.0
3614,-8.58,37.92,1857.33,1562827799.0
3615,-8.22,36.11,1873.27,1562827799.0
