"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval
	"Montgomery County, TX"	"48339"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	34	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nueces County, TX"	"48355"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nueces County, TX"	"48355"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nueces County, TX"	"48355"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nueces County, TX"	"48355"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nueces County, TX"	"48355"	"2021 "	"2021"	"May, 2021 "	"2021/05"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nueces County, TX"	"48355"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nueces County, TX"	"48355"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nueces County, TX"	"48355"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nueces County, TX"	"48355"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nueces County, TX"	"48355"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nueces County, TX"	"48355"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nueces County, TX"	"48355"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	34	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Orange County, TX"	"48361"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Orange County, TX"	"48361"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Orange County, TX"	"48361"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Orange County, TX"	"48361"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Orange County, TX"	"48361"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Orange County, TX"	"48361"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Parker County, TX"	"48367"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Parker County, TX"	"48367"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Parker County, TX"	"48367"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Parker County, TX"	"48367"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Parker County, TX"	"48367"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Parker County, TX"	"48367"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Parker County, TX"	"48367"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Polk County, TX"	"48373"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Polk County, TX"	"48373"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Potter County, TX"	"48375"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Potter County, TX"	"48375"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Potter County, TX"	"48375"	"2021 "	"2021"	"May, 2021 "	"2021/05"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Potter County, TX"	"48375"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Potter County, TX"	"48375"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Potter County, TX"	"48375"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Potter County, TX"	"48375"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Potter County, TX"	"48375"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Potter County, TX"	"48375"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Potter County, TX"	"48375"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Randall County, TX"	"48381"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Randall County, TX"	"48381"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Randall County, TX"	"48381"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Randall County, TX"	"48381"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Randall County, TX"	"48381"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Randall County, TX"	"48381"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rusk County, TX"	"48401"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rusk County, TX"	"48401"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Smith County, TX"	"48423"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Smith County, TX"	"48423"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Smith County, TX"	"48423"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Smith County, TX"	"48423"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Smith County, TX"	"48423"	"2021 "	"2021"	"May, 2021 "	"2021/05"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Smith County, TX"	"48423"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Smith County, TX"	"48423"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Smith County, TX"	"48423"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Smith County, TX"	"48423"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Smith County, TX"	"48423"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Smith County, TX"	"48423"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Smith County, TX"	"48423"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	100	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	101	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	108	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	86	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2021 "	"2021"	"May, 2021 "	"2021/05"	88	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	97	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	100	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	90	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	105	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	83	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	93	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	119	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Taylor County, TX"	"48441"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Taylor County, TX"	"48441"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Taylor County, TX"	"48441"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Taylor County, TX"	"48441"	"2021 "	"2021"	"May, 2021 "	"2021/05"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Taylor County, TX"	"48441"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Taylor County, TX"	"48441"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Taylor County, TX"	"48441"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Taylor County, TX"	"48441"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Taylor County, TX"	"48441"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Taylor County, TX"	"48441"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tom Green County, TX"	"48451"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tom Green County, TX"	"48451"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tom Green County, TX"	"48451"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tom Green County, TX"	"48451"	"2021 "	"2021"	"May, 2021 "	"2021/05"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tom Green County, TX"	"48451"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tom Green County, TX"	"48451"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tom Green County, TX"	"48451"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tom Green County, TX"	"48451"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	48	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	35	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2021 "	"2021"	"May, 2021 "	"2021/05"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	35	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	34	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Van Zandt County, TX"	"48467"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Victoria County, TX"	"48469"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Webb County, TX"	"48479"	"2021 "	"2021"	"May, 2021 "	"2021/05"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Webb County, TX"	"48479"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Wichita County, TX"	"48485"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Wichita County, TX"	"48485"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Wichita County, TX"	"48485"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Wichita County, TX"	"48485"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Wichita County, TX"	"48485"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Wichita County, TX"	"48485"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Wichita County, TX"	"48485"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Williamson County, TX"	"48491"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Williamson County, TX"	"48491"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Williamson County, TX"	"48491"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Williamson County, TX"	"48491"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Williamson County, TX"	"48491"	"2021 "	"2021"	"May, 2021 "	"2021/05"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Williamson County, TX"	"48491"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Williamson County, TX"	"48491"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Williamson County, TX"	"48491"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Williamson County, TX"	"48491"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Williamson County, TX"	"48491"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Williamson County, TX"	"48491"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Williamson County, TX"	"48491"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	41	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Wise County, TX"	"48497"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Wood County, TX"	"48499"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Wood County, TX"	"48499"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Wood County, TX"	"48499"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Davis County, UT"	"49011"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Davis County, UT"	"49011"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Davis County, UT"	"49011"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Davis County, UT"	"49011"	"2021 "	"2021"	"May, 2021 "	"2021/05"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Davis County, UT"	"49011"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Davis County, UT"	"49011"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Davis County, UT"	"49011"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Davis County, UT"	"49011"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Davis County, UT"	"49011"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	43	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2021 "	"2021"	"May, 2021 "	"2021/05"	42	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	42	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	58	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	41	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	35	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	48	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	58	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah County, UT"	"49049"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah County, UT"	"49049"	"2021 "	"2021"	"May, 2021 "	"2021/05"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah County, UT"	"49049"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah County, UT"	"49049"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah County, UT"	"49049"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah County, UT"	"49049"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah County, UT"	"49049"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah County, UT"	"49049"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah County, UT"	"49049"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Washington County, UT"	"49053"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Washington County, UT"	"49053"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Washington County, UT"	"49053"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Washington County, UT"	"49053"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Washington County, UT"	"49053"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Weber County, UT"	"49057"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Weber County, UT"	"49057"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Weber County, UT"	"49057"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Weber County, UT"	"49057"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Weber County, UT"	"49057"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Weber County, UT"	"49057"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Weber County, UT"	"49057"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Weber County, UT"	"49057"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Weber County, UT"	"49057"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Weber County, UT"	"49057"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Weber County, UT"	"49057"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Chittenden County, VT"	"50007"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Chittenden County, VT"	"50007"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Albemarle County, VA"	"51003"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Arlington County, VA"	"51013"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Augusta County, VA"	"51015"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bedford County, VA"	"51019"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bedford County, VA"	"51019"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Chesterfield County, VA"	"51041"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Chesterfield County, VA"	"51041"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Chesterfield County, VA"	"51041"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
